time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
12770,1774,6679.30490492,4098,907.47,7273136,0.0008503500721417367,0.00025937752798199654,907891,3.105278491973877,0.0003,-3.8051953315734863,,
12780,1774,6703.859171749999,4103,907.47,7282616,0.0011337273754179478,0.0002699935284908861,909076,-3.7429909706115723,0.0003,-3.8127048015594482,,
12790,1774,6707.596652080001,4109,911.47,7293008,0.0006877839332446456,0.00028250107425265014,910375,-15.062204360961914,0.0003,-3.7929861545562744,,
12800,1774,6873.883930940001,4115,932.87,7302992,0.0019089593552052975,0.00028035047580488026,911623,-3.720935821533203,0.0003,-3.7733876705169678,,
12810,1774,6945.51901,4120,944.99,7312336,0.0006076628342270851,0.00028715402004309,912791,3.487977981567383,0.0003,-3.7800166606903076,,
12820,1774,7187.29560858,4126,976.07,7322616,0.001384121598675847,0.00028760539134964347,914076,17.268089294433594,0.0003,-3.7747385501861572,,
12830,1774,7094.97839628,4132,976.07,7333008,0.0007631574990227818,0.0003076168359257281,915375,10.445672988891602,0.0003,-3.791369676589966,,
12840,1774,6655.06759358,4135,923.97,7338576,0.0004984700353816152,0.00030773537582717836,916071,-2.3152971267700195,0.0003,-3.7651801109313965,,
12850,1774,6442.0131319699985,4137,901.11,7342992,0.0006668012356385589,0.0003059074515476823,916623,7.777632713317871,0.0003,-3.797661781311035,,
12860,1774,6293.367728350001,4144,891.87,7354976,0.0008905570139177144,0.00030681435600854456,918121,4.392794609069824,0.0003,-3.73775053024292,,
12870,1774,6263.65239982,4149,900.76,7363176,0.0013088162522763014,0.00030842405976727605,919146,4.0369768142700195,0.0003,-3.7825570106506348,,
12880,1774,5997.198527520001,4153,874.47,7371176,0.028723597526550293,0.0003134887374471873,920146,3.616227388381958,0.0003,-3.712141990661621,,
12890,1774,5857.825002649999,4158,856.91,7379176,0.0011059616226702929,0.0003100105677731335,921146,2.303035259246826,0.0003,-3.77620267868042,,
12900,1774,5828.16861864,4164,859.08,7389112,0.0008733508293516934,0.0003101933398284018,922388,9.945310592651367,0.0003,-3.719076633453369,,
12910,1774,5749.853022089998,4168,850.45,7397800,0.0004205823061056435,0.0003005115140695125,923474,8.932038307189941,0.0003,-3.777653217315674,,
12920,1774,5637.3549754000005,4173,833.66,7406176,0.0008721757913008332,0.0002885623252950609,924521,-2.549907922744751,0.0003,-3.7067830562591553,,
12930,1774,5696.08555147,4178,833.66,7415040,0.0013407636433839798,0.00029282321338541806,925629,0.85762619972229,0.0003,-3.723701238632202,,
12940,1774,5967.1901101700005,4183,867.19,7423040,0.0005560633144341409,0.00029399312916211784,926629,-7.507909774780273,0.0003,-3.763369560241699,,
12950,1774,6059.445834349999,4187,878.59,7431232,0.0004849606193602085,0.0002859185915440321,927653,-6.560394763946533,0.0003,-3.728886842727661,,
12960,1774,6160.558296689999,4192,887.83,7440056,0.0007615091744810343,0.00028878834564238787,928756,8.301426887512207,0.0003,-3.7322161197662354,,
12970,1774,6223.1421559,4199,887.83,7452272,0.0005997299449518323,0.0002746193204075098,930283,-4.000412464141846,0.0003,-3.715613842010498,,
12980,1774,6471.145507659999,4205,913.9,7462928,0.0008458776865154505,0.00028357101837173104,931615,-8.608185768127441,0.0003,-3.740078926086426,,
12990,1774,6634.243878159999,4210,931.46,7471232,0.0005254408461041749,0.0002839200897142291,932653,0.2936577796936035,0.0003,-3.739382743835449,,
13000,1774,6699.37193835,4215,931.46,7480056,0.000619170255959034,0.00026974413776770234,933756,-5.740824222564697,0.0003,-3.7411248683929443,,
13010,1774,6687.58701122,4221,924.93,7490752,0.002456353511661291,0.00026017450727522373,935093,3.8119056224823,0.0003,-3.710587501525879,,
13020,1774,6610.410995639999,4224,915.34,7496512,0.0005541496211662889,0.0002557464176788926,935813,7.784949779510498,0.0003,-3.7242679595947266,,
13030,1774,6425.26951859,4229,888.77,7504056,0.0005217632278800011,0.00026738448650576174,936756,15.702987670898438,0.0003,-3.7021560668945312,,
13040,1774,6407.559160519998,4233,886.11,7512056,0.0005706814117729664,0.00027365825371816754,937756,-13.572519302368164,0.0003,-3.7131247520446777,,
13050,1774,6429.7511637299995,4238,893.88,7521200,0.0023089121095836163,0.00025865549105219543,938899,-11.680133819580078,0.0003,-3.7032954692840576,,
13060,1774,6283.127369000003,4242,875.66,7528520,0.001847786596044898,0.00024889130145311356,939814,8.791841506958008,0.0003,-3.71504545211792,,
13070,1774,6154.729427120001,4247,863.5,7536864,0.0011716915760189295,0.00026921191602014005,940857,-0.7710003852844238,0.0003,-3.7334604263305664,,
13080,1774,5720.785554780001,4251,808.74,7543576,0.0017710734391584992,0.00030289823189377785,941696,10.390907287597656,0.0003,-3.755213499069214,,
13090,1774,5374.51302203,4252,764.01,7545520,0.002396828029304743,0.0003122305206488818,941939,14.33305835723877,0.0003,-3.7367889881134033,,
13100,1774,4652.21168023,4253,672.15,7547496,0.0017234508413821459,0.0003183975350111723,942186,12.478681564331055,0.0003,-3.7575745582580566,,
13110,1774,4226.6892586700005,4255,615.9,7551024,0.0038632636424154043,0.0003297921794001013,942627,3.7135260105133057,0.0003,-3.780569553375244,,
13120,1774,3805.59876138,4256,559.77,7552488,0.0039881933480501175,0.0003374467196408659,942810,1.4329795837402344,0.0003,-3.756416082382202,,
13130,1774,3388.7470661799994,4257,503.98,7553768,0.0027926373295485973,0.0003388913464732468,942970,6.294775485992432,0.0003,-3.765625476837158,,
13140,1774,2916.75112716,4258,440.14,7555024,0.0018517798744142056,0.0003491014940664172,943127,2.3087151050567627,0.0003,-3.7709503173828125,,
13150,1774,2415.7007731199997,4258,367.15,7556184,0.0036136736162006855,0.0003546541556715965,943272,0.8574011325836182,0.0003,-3.806245803833008,,
13160,1774,1959.0134990699996,4259,305.73,7557904,0.0038649553898721933,0.0003687427961267531,943487,8.320083618164062,0.0003,-3.7656211853027344,,
13170,1774,1487.68676557,4260,242.15,7559744,0.006174864247441292,0.0003885951591655612,943717,7.6116156578063965,0.0003,-3.737135887145996,,
13180,1774,1249.9550962,4263,213.73,7563936,0.004875190556049347,0.0004450409614946693,944241,4.089590549468994,0.0003,-3.814920425415039,,
13190,1774,988.7070006600001,4263,186.65,7565496,0.003918512724339962,0.0004756733251269907,944436,7.6576433181762695,0.0003,-3.824122905731201,,
13200,1774,1085.4378710900005,4264,206.75,7566736,0.004235950298607349,0.0004934130702167749,944591,3.371870994567871,0.0003,-3.7982592582702637,,
13210,1774,956.4830012400001,4265,188.5,7567768,0.007673891261219978,0.0005111756036058068,944720,8.643781661987305,0.0003,-3.819192409515381,,
13220,1774,913.0565240800001,4265,184.71,7569064,0.0035605502780526876,0.0005393570754677057,944882,8.742633819580078,0.0003,-3.826784372329712,,
13230,1774,868.72151975,4266,180.28,7570648,0.002796770539134741,0.0005688735982403159,945080,8.276749610900879,0.0003,-3.82560396194458,,
13240,1774,903.4505629,4267,187.32,7572032,0.004710485227406025,0.0005984444287605584,945253,-2.0851621627807617,0.0003,-3.864173173904419,,
13250,1774,873.3247285000001,4268,184.92,7573304,0.0054659778252244,0.0006261179223656654,945412,16.32057762145996,0.0003,-3.8609619140625,,
13260,1774,830.63339471,4269,178.03,7575024,0.007686548866331577,0.0006646678666584194,945627,9.108139991760254,0.0003,-3.792431354522705,,
13270,1774,757.6966044400002,4269,165.64,7576032,0.004654732998460531,0.0006824445445090532,945753,7.765264511108398,0.0003,-3.8258562088012695,,
13280,1774,741.06913463,4270,162.38,7577176,0.006994237191975117,0.0007104795658960938,945896,5.380651473999023,0.0003,-3.923222780227661,,
13290,1774,649.37932551,4271,145.12,7578128,0.007938581518828869,0.0007356419810093939,946015,7.519983291625977,0.0003,-3.874159812927246,,
13300,1774,566.1403249,4271,128.23,7579456,0.010652359575033188,0.000769197940826416,946181,13.426779747009277,0.0003,-3.8896470069885254,,
13310,1774,565.4729002,4272,128.32,7580384,0.0052125053480267525,0.0007936989422887564,946297,11.824626922607422,0.0003,-3.920175552368164,,
13320,1774,552.96116728,4273,125.54,7581600,0.00665653683245182,0.0008271672995761037,946449,13.833571434020996,0.0003,-3.969658374786377,,
13330,1774,553.80039778,4273,125.68,7583000,0.007376385852694511,0.0008691216353327036,946624,17.31230354309082,0.0003,-3.9888455867767334,,
13340,1774,541.10924487,4274,123.31,7584344,0.006935881916433573,0.0009167382959276438,946792,16.314495086669922,0.0003,-3.9549083709716797,,
13350,1774,532.1798890700001,4275,121.7,7585536,0.007444091606885195,0.0009550323011353612,946941,2.587925434112549,0.0003,-3.9481730461120605,,
13360,1774,529.56872013,4276,121.16,7586824,0.00534896831959486,0.000999761512503028,947102,8.23550033569336,0.0003,-3.938847541809082,,
13370,1774,529.1056522499999,4276,120.83,7588128,0.005973697640001774,0.001048482721671462,947265,5.119697093963623,0.0003,-4.037792205810547,,
13380,1774,523.67638241,4277,119.55,7589096,0.008260924369096756,0.0010863657807931304,947386,14.421552658081055,0.0003,-3.9811086654663086,,
13390,1774,524.21936335,4277,119.48,7590208,0.008087526075541973,0.0011231416137889028,947525,8.512630462646484,0.0003,-3.9404137134552,,
13400,1774,517.42232893,4278,117.63,7591032,0.008905380964279175,0.0011501791886985302,947628,10.49339771270752,0.0003,-3.968595504760742,,
13410,1774,509.60010353999996,4278,115.75,7591928,0.009583871811628342,0.0011810616124421358,947740,11.339204788208008,0.0003,-3.9747841358184814,,
13420,1774,496.15536584,4279,112.41,7592712,0.011697614565491676,0.0012079281732439995,947838,12.122713088989258,0.0003,-3.9921319484710693,,
13430,1774,467.32088479,4279,105.92,7593368,0.009323401376605034,0.001231590285897255,947920,4.750135898590088,0.0003,-4.007716178894043,,
13440,1774,444.22823122,4280,100.49,7593984,0.0065155779011547565,0.0012519857846200466,947997,5.82797384262085,0.0003,-4.054076194763184,,
13450,1774,421.07733362,4280,95.31,7595096,0.009974617511034012,0.001291260588914156,948136,1.9630272388458252,0.0003,-3.9118499755859375,,
13460,1774,405.90919336999997,4281,91.92,7596032,0.011078078299760818,0.0013261036947369576,948253,4.359132289886475,0.0003,-3.9996018409729004,,
13470,1774,411.4905524,4282,93.27,7597384,0.012074786238372326,0.0013763742754235864,948422,12.116544723510742,0.0003,-4.027809143066406,,
13480,1774,415.69184766000006,4282,94.01,7598456,0.009990272112190723,0.0014255869900807738,948556,12.905094146728516,0.0003,-4.083218097686768,,
13490,1774,408.11772842,4283,92.28,7599568,0.01268549170345068,0.0014624687610194087,948695,7.19100284576416,0.0003,-4.026039123535156,,
13500,1774,412.13612599,4283,93.22,7600592,0.00988437794148922,0.00149883097037673,948823,2.6680662631988525,0.0003,-4.011733531951904,,
13510,1774,416.9750594100001,4284,94.55,7601544,0.012437866069376469,0.0015259095234796405,948942,9.542941093444824,0.0003,-4.055963039398193,,
13520,1774,426.9215796199999,4285,96.75,7602480,0.033490583300590515,0.0015568893868476152,949059,7.636869430541992,0.0003,-4.030575752258301,,
13530,1774,436.82353936,4285,98.9,7603576,0.009634988382458687,0.0015880641294643283,949196,-0.720392644405365,0.0003,-3.9516360759735107,,
13540,1774,450.56128936,4286,101.98,7605032,0.01936996728181839,0.0016348620411008596,949378,-0.11916494369506836,0.0003,-4.061086654663086,,
13550,1774,477.32343898999994,4286,108.19,7605784,0.01137610711157322,0.0016584194963797927,949472,1.4389008283615112,0.0003,-4.054177284240723,,
13560,1774,483.35200881,4287,109.65,7606968,0.013593655079603195,0.0016841237666085362,949620,6.427579402923584,0.0003,-4.221780776977539,,
13570,1774,477.65196212,4288,108.61,7608432,0.009264767169952393,0.001714471378363669,949803,4.23946475982666,0.0003,-3.9155020713806152,,
13580,1774,510.13361648,4289,116.56,7610696,0.01658708229660988,0.0017991606146097183,950086,4.794796943664551,0.0003,-4.167932510375977,,
13590,1774,753.48604222,4294,170.41,7618560,0.010817750357091427,0.0020262321922928095,951069,-0.6290914416313171,0.0003,-4.23121452331543,,
13600,1774,1037.23480616,4298,232.35,7626552,0.01668006181716919,0.002176357666030526,952068,-5.151047706604004,0.0003,-4.3516926765441895,,
13610,1774,1306.3328087,4302,291.73,7634200,0.020915258675813675,0.002204456366598606,953024,7.701138496398926,0.0003,-4.341087341308594,,
13620,1774,1678.49218191,4307,381.95,7642560,0.020657621324062347,0.002232909668236971,954069,-1.5790750980377197,0.0003,-4.500821113586426,,
13630,1774,2072.58600739,4313,464.77,7653128,0.018324462696909904,0.0021594015415757895,955390,-9.175890922546387,0.0003,-4.763837814331055,,
13640,1774,2535.763231260001,4318,554.81,7662144,0.014227686449885368,0.0020216095726937056,956517,-7.615978240966797,0.0003,-4.787879943847656,,
13650,1774,3020.19767444,4325,640.05,7674200,0.012285823002457619,0.001817209180444479,958024,1.1049799919128418,0.0003,-4.984555244445801,,
13660,1774,3532.4144268100004,4329,729.05,7682560,0.00998726487159729,0.001649509067647159,959069,-6.944969654083252,0.0003,-4.921282768249512,,
13670,1774,4083.1831860600005,4335,817.2,7693128,0.0077584283426404,0.0014262953773140907,960390,-2.276420831680298,0.0003,-5.107399940490723,,
13680,1774,4588.4819969400005,4340,897.48,7702144,0.0052778273820877075,0.0011661812895908952,961517,-3.9968314170837402,0.0003,-4.987648963928223,,
13690,1774,4883.14477988,4347,933.47,7714200,0.009161259047687054,0.0009234011522494256,963024,9.294262886047363,0.0003,-4.918493747711182,,
13700,1774,5115.48864362,4352,961.09,7722560,0.003923174925148487,0.0007812362164258957,964069,5.820955276489258,0.0003,-4.87039041519165,,
13710,1774,5356.40413389,4358,991.83,7733128,0.002621951512992382,0.0006720872479490936,965390,2.485610008239746,0.0003,-4.817665100097656,,
13720,1774,5506.546958530001,4363,991.83,7742144,0.003596894908696413,0.0005932155763730407,966517,13.62414264678955,0.0003,-4.795860767364502,,
13730,1774,5679.50699588,4369,1000.0,7754200,0.004325787536799908,0.00046075909631326795,968024,-3.64742374420166,0.0003,-4.6873674392700195,,
13740,1774,5835.55062114,4374,1000.0,7762560,0.004239463713020086,0.00040547570097260177,969069,-3.1053667068481445,0.0003,-4.659090042114258,,
13750,1774,5834.830737449999,4379,986.85,7771224,0.0016930450219660997,0.00034817500272765756,970152,-19.682899475097656,0.0003,-4.648224353790283,,
13760,1774,5867.23060537,4384,979.37,7780216,0.001699840184301138,0.00031757389660924673,971276,2.5788116455078125,0.0003,-4.583667755126953,,
13770,1774,5850.450972829999,4389,970.3,7789128,0.0017787341494113207,0.00028216931968927383,972390,-10.29167366027832,0.0003,-4.524679183959961,,
13780,1774,5852.1065418,4394,961.22,7798144,0.0012955262791365385,0.0002432384353596717,973517,-11.00867748260498,0.0003,-4.528135776519775,,
13790,1774,5847.18730608,4399,945.63,7806280,0.0034428739454597235,0.00022586810518987477,974534,-12.63892650604248,0.0003,-4.5037007331848145,,
13800,1774,5826.116321409999,4404,927.7,7815632,0.010579194873571396,0.000241154819377698,975703,7.069348335266113,0.0003,-4.3985395431518555,,
13810,1774,5576.0150537399995,4407,875.08,7820960,0.0034119938500225544,0.00029870375874452293,976369,34.916168212890625,0.0003,-4.377169609069824,,
13820,1774,5161.726878869999,4408,800.15,7822264,0.0034150960855185986,0.00032131673651747406,976532,40.01939010620117,0.0003,-4.409616470336914,,
13830,1774,4765.973942160001,4408,733.73,7823296,0.006875395774841309,0.00034463018528185785,976661,42.59478759765625,0.0003,-4.342087745666504,,
13840,1774,4141.25594963,4409,643.09,7824432,0.0038214698433876038,0.000368409208022058,976803,21.08230209350586,0.0003,-4.452988624572754,,
13850,1774,3633.3790434800003,4410,566.05,7825816,0.005752047058194876,0.0003988065873272717,976976,33.18343734741211,0.0003,-4.539804458618164,,
13860,1774,3114.5776481099997,4411,489.27,7827064,0.006119377911090851,0.0004289805656298995,977132,38.93565368652344,0.0003,-4.4757399559021,,
13870,1774,2595.12482217,4412,413.92,7828808,0.004767912905663252,0.0004695490642916411,977350,40.661556243896484,0.0003,-4.495047569274902,,
13880,1774,2082.1391243499997,4412,340.85,7830120,0.00538095086812973,0.0005020730313844979,977514,32.537872314453125,0.0003,-4.468502044677734,,
13890,1774,1559.8787047099997,4413,268.89,7831912,0.00814029946923256,0.0005450428579933941,977738,46.014854431152344,0.0003,-4.548722267150879,,
13900,1774,1097.47709657,4415,202.4,7834064,0.0101080983877182,0.0006032511009834707,978007,35.5167350769043,0.0003,-4.545443534851074,,
13910,1774,890.6812828999999,4416,175.59,7836216,0.010945847257971764,0.0006615899037569761,978276,48.348392486572266,0.0003,-4.528814315795898,,
13920,1774,948.9363319999998,4418,187.73,7839568,0.008117398247122765,0.0007605339051224291,978695,29.008251190185547,0.0003,-4.692587375640869,,
13930,1774,815.3521475699999,4419,169.81,7842128,0.007763081230223179,0.000836201652418822,979015,35.353309631347656,0.0003,-4.703920841217041,,
13940,1774,1041.2684057899999,4422,211.17,7846240,0.0064395577646791935,0.0009406644967384636,979529,19.434289932250977,0.0003,-4.865309715270996,,
13950,1774,1245.20071816,4425,248.68,7852152,0.010696150362491608,0.0010149710578843951,980268,12.91758918762207,0.0003,-4.806974411010742,,
13960,1774,1522.0687908999998,4428,296.44,7858064,0.0088115856051445,0.0010644735302776098,981007,3.763969898223877,0.0003,-4.839968681335449,,
13970,1774,1989.6649610000002,4434,373.21,7868152,0.008598394691944122,0.0012110349489375949,982268,-3.0067331790924072,0.0003,-5.025392532348633,,
13980,1774,2395.8329271899997,4439,442.13,7877504,0.008261706680059433,0.0012191400164738297,983437,-5.758432388305664,0.0003,-4.965602874755859,,
13990,1774,2738.1925811999995,4443,508.48,7885352,0.01207689568400383,0.0011815517209470272,984418,-4.603589057922363,0.0003,-5.076984405517578,,
14000,1774,3121.7096059700007,4448,584.23,7893504,0.008317212574183941,0.0011242679320275784,985437,-5.390658855438232,0.0003,-5.101637363433838,,
14010,1774,3558.654446140001,4454,663.66,7904208,0.007045023143291473,0.0009826606838032603,986775,-1.9793660640716553,0.0003,-5.159204959869385,,
14020,1774,3801.4281748500007,4458,706.95,7911672,0.006496441084891558,0.0009089208906516433,987708,-2.780332088470459,0.0003,-5.193633079528809,,
14030,1774,4263.35148048,4462,779.14,7919576,0.006699003279209137,0.0008041407563723624,988696,-4.0496673583984375,0.0003,-5.158178329467773,,
14040,1774,4461.83650883,4467,802.18,7927568,0.010980205610394478,0.0007133698672987521,989695,-3.1539804935455322,0.0003,-5.144914627075195,,
14050,1774,4669.01370246,4472,829.01,7936064,0.004427731968462467,0.0005965844611637294,990757,1.997605323791504,0.0003,-5.079549789428711,,
14060,1774,4938.059931229999,4477,865.51,7945144,0.004325669724494219,0.0005058047827333212,991892,-6.090997695922852,0.0003,-5.006735801696777,,
14070,1774,5033.94010952,4483,873.16,7956832,0.004864823538810015,0.00040898669976741076,993353,-4.598114013671875,0.0003,-4.954968452453613,,
14080,1774,5136.98894698,4489,886.39,7967160,0.003454655408859253,0.00034969643456861377,994644,-6.949463367462158,0.0003,-4.864591121673584,,
14090,1774,5323.228576890001,4494,907.59,7976064,0.005528953392058611,0.00031992638832889497,995757,-4.347403049468994,0.0003,-4.846126079559326,,
14100,1774,5485.338963930001,4499,916.26,7985144,0.003298729658126831,0.00027517377748154104,996892,-10.372880935668945,0.0003,-4.756373882293701,,
14110,1774,5637.889675040001,4506,916.26,7996832,0.0015307968715205789,0.00024972131359390914,998353,2.7683703899383545,0.0003,-4.708620071411133,,
,,,,,8000000,0.004908216651529074,0.0002616081037558615,998749,-0.5494014024734497,0.0003,-4.73961067199707,1000.0,6573.286786532402
14120,1773,5796.514628160001,4513,924.72,8004832,0.0011463600676506758,0.0002514675725251436,999353,-13.673723220825195,0.0003,-4.700190544128418,,
14130,1773,5951.064884080001,4519,936.87,8015160,0.009168198332190514,0.0002302237116964534,1000644,1.7660174369812012,0.0003,-4.604167938232422,,
14140,1773,6169.3268415600005,4524,957.63,8024208,0.004221515264362097,0.00021247807308100164,1001775,3.2956533432006836,0.0003,-4.4514265060424805,,
14150,1773,6290.263822249999,4529,960.6,8032952,0.003526492277160287,0.00020974224025849253,1002868,-0.008678436279296875,0.0003,-4.499645709991455,,
14160,1773,6225.13787343,4532,937.44,8038208,0.003192252479493618,0.00021295378974173218,1003525,-0.3523763418197632,0.0003,-4.498554229736328,,
14170,1773,5856.212229100001,4534,873.81,8041720,0.0037845426704734564,0.00021422954159788787,1003964,10.184894561767578,0.0003,-4.42716121673584,,
14180,1773,5634.204853480001,4537,825.12,8048040,0.002208361867815256,0.00021473415836226195,1004754,9.791364669799805,0.0003,-4.374157905578613,,
14190,1773,5583.197702449999,4542,804.6,8056952,0.004118792712688446,0.00022397642896976322,1005868,7.868124485015869,0.0003,-4.38759708404541,,
14200,1773,5578.769465239998,4547,795.81,8065104,0.001934945466928184,0.00022099576017353684,1006887,8.421857833862305,0.0003,-4.429330348968506,,
14210,1773,5398.71788481,4551,769.04,8073008,0.002077181823551655,0.00024018416297622025,1007875,15.80413818359375,0.0003,-4.288549900054932,,
14220,1773,5268.66467691,4555,754.41,8080608,0.0033950754441320896,0.0002626162313390523,1008825,10.444084167480469,0.0003,-4.263559341430664,,
14230,1773,4980.477877710001,4559,722.47,8087376,0.004692091140896082,0.0002808771387208253,1009671,12.289036750793457,0.0003,-4.334168434143066,,
14240,1773,4808.4746820400005,4564,715.85,8095376,0.004820889327675104,0.00029449345311149955,1010671,7.610132694244385,0.0003,-4.275800704956055,,
14250,1773,4598.29929547,4568,713.32,8102896,0.0019090091809630394,0.0002821451344061643,1011611,4.12519645690918,0.0003,-4.277199745178223,,
14260,1773,4304.099024099999,4571,694.14,8108144,0.0018586067017167807,0.00027290271827951074,1012267,-6.0464582443237305,0.0003,-4.287599563598633,,
14270,1773,4239.9861075,4573,707.01,8112200,0.0044858683831989765,0.00026569058536551893,1012774,10.686580657958984,0.0003,-4.289028644561768,,
14280,1773,3968.7187938199995,4575,678.94,8114672,0.0018662508809939027,0.0002695985895115882,1013083,5.913232326507568,0.0003,-4.275510787963867,,
14290,1773,3579.02346386,4577,637.61,8118768,0.0018456110265105963,0.00027051029610447586,1013595,-9.181805610656738,0.0003,-4.273848533630371,,
14300,1773,3286.00241444,4582,623.98,8126768,0.002213637810200453,0.0002785212709568441,1014595,10.773355484008789,0.0003,-4.23077392578125,,
14310,1773,3044.54296905,4586,615.93,8134440,0.0021617882885038853,0.00028475475846789777,1015554,-11.863256454467773,0.0003,-4.221513748168945,,
14320,1773,2883.1768341799993,4589,620.1,8140624,0.002603713423013687,0.0002911427291110158,1016327,-2.627037525177002,0.0003,-4.216901779174805,,
14330,1773,2666.1590089800006,4593,600.9,8146552,0.0026784369256347418,0.0003018071292899549,1017068,-5.439403057098389,0.0003,-4.14794921875,,
14340,1773,2483.8819381600006,4597,588.9,8153072,0.006269524339586496,0.00029930370510555804,1017883,9.65519905090332,0.0003,-4.119176864624023,,
14350,1773,2534.14697238,4602,609.28,8163608,0.0028300355188548565,0.0002934670483227819,1019200,8.140108108520508,0.0003,-4.101827621459961,,
14360,1773,2717.54165062,4609,651.62,8176184,0.0017537286039441824,0.0002851623867172748,1020772,-3.7126877307891846,0.0003,-4.191976547241211,,
14370,1773,3025.8513446899997,4614,702.38,8184480,0.002944814506918192,0.00027558556757867336,1021809,12.225534439086914,0.0003,-4.022579193115234,,
14380,1773,3529.6851655299997,4619,779.14,8193072,0.002553316531702876,0.00025179871590808034,1022883,5.687068462371826,0.0003,-3.9596409797668457,,
14390,1773,3982.03326117,4623,832.14,8201344,0.0027664771769195795,0.0002556481340434402,1023917,9.638466835021973,0.0003,-3.9373278617858887,,
14400,1773,4246.038926770001,4629,845.68,8211608,0.0035090541932731867,0.0002547296753618866,1025200,14.125316619873047,0.0003,-4.00762939453125,,
14410,1773,4527.176789120001,4634,865.51,8220096,0.0023657556157559156,0.0002467829908709973,1026261,10.133496284484863,0.0003,-3.95137619972229,,
14420,1773,4692.44944873,4638,864.63,8228096,0.0030535771511495113,0.00023238877474796027,1027261,8.065134048461914,0.0003,-3.8933658599853516,,
14430,1773,5007.01787935,4643,890.26,8236616,0.0017931292532011867,0.00024026527535170317,1028326,0.8416752815246582,0.0003,-3.9954445362091064,,
14440,1773,5346.58260506,4648,910.7,8245728,0.0017692855326458812,0.00023078227241057903,1029465,-10.386205673217773,0.0003,-3.92578125,,
14450,1773,5583.000497700001,4653,906.92,8254496,0.0025017631705850363,0.00022118721972219646,1030561,17.490270614624023,0.0003,-3.921630620956421,,
14460,1773,5740.35467531,4658,890.67,8262784,0.0025655068457126617,0.00021838360407855362,1031597,-17.688533782958984,0.0003,-3.869558334350586,,
14470,1773,5883.278783960001,4663,881.43,8271600,0.0016807757783681154,0.0002109834604198113,1032699,-5.794793605804443,0.0003,-3.8422915935516357,,
14480,1773,5589.34118959,4665,823.37,8275136,0.002301562111824751,0.00020894625049550086,1033141,6.38124418258667,0.0003,-3.841679573059082,,
14490,1773,5292.13207547,4667,773.15,8278240,0.0016008655074983835,0.00021570621174760163,1033529,-5.986568450927734,0.0003,-3.851247549057007,,
14500,1773,5082.95065555,4671,734.58,8286064,0.0017830352298915386,0.00020993435464333743,1034507,-0.8406467437744141,0.0003,-3.835421562194824,,
14510,1773,4916.10003457,4673,702.14,8288816,0.0009658097405917943,0.00020975865481887013,1034851,-1.4472408294677734,0.0003,-3.8935840129852295,,
14520,1773,4963.08643646,4678,707.8,8298680,0.0015755902277305722,0.0002022210246650502,1036084,-1.0841741561889648,0.0003,-3.7703752517700195,,
14530,1773,5072.17298318,4684,724.92,8309616,0.0016822072211652994,0.00020636411500163376,1037451,-3.323774576187134,0.0003,-3.763981342315674,,
14540,1773,4849.56568553,4687,692.82,8313888,0.001955000450834632,0.00022806008928455412,1037985,-8.324366569519043,0.0003,-3.8600661754608154,,
14550,1773,4356.95868795,4688,626.9,8316320,0.002050242852419615,0.00024640862829983234,1038289,2.419546127319336,0.0003,-3.7907581329345703,,
14560,1773,3820.31676576,4689,554.77,8317360,0.004754251334816217,0.00026057104696519673,1038419,12.093351364135742,0.0003,-3.852581262588501,,
14570,1773,3197.38945242,4689,470.35,8318200,0.00439335685223341,0.00026954253553412855,1038524,15.076653480529785,0.0003,-3.7060933113098145,,
14580,1773,2908.6333112400002,4690,432.35,8318856,0.001514908391982317,0.0002761361829470843,1038606,7.136539936065674,0.0003,-3.8033993244171143,,
14590,1773,2616.89027553,4690,393.39,8319504,0.0018575838766992092,0.0002835015475284308,1038687,9.817378044128418,0.0003,-3.8172318935394287,,
14600,1773,2324.3707155499997,4690,354.67,8320128,0.003760416992008686,0.00028902667690999806,1038765,5.3072710037231445,0.0003,-3.7779579162597656,,
14610,1773,2027.0301676700003,4691,314.98,8320520,0.0032421215437352657,0.000291971315164119,1038814,21.853267669677734,0.0003,-3.7995524406433105,,
14620,1773,1506.9402510899997,4691,234.46,8320880,0.0023866593837738037,0.00029538030503317714,1038859,14.513848304748535,0.0003,-3.864469528198242,,
14630,1773,907.1141604099998,4691,145.83,8321368,0.002892858814448118,0.00029885931871831417,1038920,21.7399959564209,0.0003,-3.8420662879943848,,
14640,1773,475.00253768000005,4691,84.35,8321616,0.003772599622607231,0.0003016287228092551,1038951,-3.5773227214813232,0.0003,-3.798326015472412,,
14650,1773,397.45257225,4691,71.01,8321952,0.002693221904337406,0.0003040376177523285,1038993,6.819738388061523,0.0003,-3.8457753658294678,,
14660,1773,345.91830822,4692,62.31,8322312,0.0016430390533059835,0.00030629249522462487,1039038,4.468421936035156,0.0003,-3.796926975250244,,
14670,1773,333.0239847,4692,58.81,8322584,0.00821507629007101,0.00030821558902971447,1039072,-6.2842559814453125,0.0003,-3.8144078254699707,,
