rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward
163.83981572000002,6,600,18552,2853,30.91,-9.068416595458984,1068,0.7261822819709778,0.0003,10.070829391479492,-49.23511505126953,,
167.25133509,6,610,18936,2812,31.36,-9.514450073242188,1116,0.7158538699150085,0.0003,11.341062545776367,-49.977073669433594,,
170.35964834000006,6,620,19264,2779,31.7,-9.846185684204102,1157,0.7071406245231628,0.0003,13.306151390075684,-51.42726135253906,,
167.55055682999998,7,630,19512,2755,31.36,-10.111665725708008,1188,0.7006306648254395,0.0003,15.498041152954102,-51.62159729003906,,
173.50151150000002,7,640,19944,2720,32.29,-10.523897171020508,1242,0.689437985420227,0.0003,7.303504943847656,-53.002586364746094,,
172.12981002,7,650,20200,2699,32.19,-10.81369686126709,1274,0.6828956007957458,0.0003,13.715088844299316,-54.55404281616211,,
171.97727425000002,7,660,20544,2671,32.19,-11.126630783081055,1317,0.6741995811462402,0.0003,5.544808387756348,-54.67394256591797,,
171.69914930000002,7,670,20880,2646,32.2,-11.502923965454102,1359,0.6658152937889099,0.0003,12.232763290405273,-55.64076614379883,,
176.65699441,8,680,21264,2619,32.97,-11.884407043457031,1407,0.6563616394996643,0.0003,11.120012283325195,-56.88685607910156,,
175.31344754000003,8,690,21624,2593,32.9,-12.268609046936035,1452,0.6476209163665771,0.0003,12.41585922241211,-57.652130126953125,,
175.34436466999995,8,700,21912,2575,33.06,-12.52740478515625,1488,0.6407124400138855,0.0003,10.617130279541016,-56.98725128173828,,
175.87772223999997,8,710,22256,2552,33.36,-12.887338638305664,1531,0.632570207118988,0.0003,14.696450233459473,-60.047752380371094,,
172.55197093000007,8,720,22592,2532,33.23,-13.210476875305176,1573,0.6247166991233826,0.0003,9.763059616088867,-59.00090408325195,,
173.24251206999998,9,730,22896,2511,33.32,-13.517260551452637,1611,0.6176970601081848,0.0003,10.387592315673828,-61.28313064575195,,
172.37108751999997,9,740,23200,2496,33.27,-13.871744155883789,1649,0.6107597351074219,0.0003,10.532587051391602,-60.765724182128906,,
178.41410180000003,9,750,23616,2475,34.26,-14.242670059204102,1701,0.6013996005058289,0.0003,5.813992500305176,-61.78211212158203,,
178.49873383999994,9,760,23968,2458,34.2,-14.550070762634277,1745,0.5935988426208496,0.0003,11.274214744567871,-61.33598709106445,,
182.79149076,9,770,24336,2439,34.5,-14.935497283935547,1791,0.5855687856674194,0.0003,10.967187881469727,-64.04496765136719,,
181.0893272,10,780,24656,2422,34.27,-15.247234344482422,1831,0.5786741375923157,0.0003,9.158084869384766,-65.57319641113281,,
184.63265758999998,10,790,25072,2402,34.76,-15.697789192199707,1883,0.5698435306549072,0.0003,7.174495220184326,-65.53251647949219,,
190.30275933000004,10,800,25512,2382,35.88,-16.082275390625,1938,0.5606602430343628,0.0003,9.30372428894043,-68.67633819580078,,
190.42287158,10,810,25848,2370,35.58,-16.463844299316406,1980,0.5537541508674622,0.0003,10.647418022155762,-65.41900634765625,,
191.71444912000004,11,820,26144,2358,35.61,-16.649900436401367,2017,0.5477457046508789,0.0003,8.207460403442383,-65.62229919433594,,
200.95273371,11,830,26592,2340,37.17,-16.985626220703125,2073,0.5387887954711914,0.0003,9.678640365600586,-65.96746826171875,,
202.88069156999998,11,840,27024,2324,37.38,-17.5620174407959,2127,0.5302960872650146,0.0003,9.926054954528809,-67.86860656738281,,
201.81255733999998,11,850,27416,2311,37.15,-17.88351058959961,2176,0.5227303504943848,0.0003,9.053339958190918,-68.86239624023438,,
207.05775391,12,860,27800,2297,38.01,-18.306182861328125,2224,0.5154221653938293,0.0003,12.66479206085205,-69.83094787597656,,
208.07703331000005,12,870,28120,2288,38.28,-18.375144958496094,2264,0.5094033479690552,0.0003,14.302651405334473,-67.145263671875,,
209.43724545999999,12,880,28520,2276,38.53,-18.91034698486328,2314,0.5019954442977905,0.0003,10.374595642089844,-69.2071533203125,,
209.67452068000003,12,890,28944,2263,38.54,-19.11074447631836,2367,0.4942544996738434,0.0003,8.41250228881836,-67.28797912597656,,
207.49907795,13,900,29368,2252,38.48,-19.532093048095703,2420,0.4866405129432678,0.0003,12.583601951599121,-70.94090270996094,,
209.45088681,13,910,29760,2242,38.82,-19.995094299316406,2469,0.4797126352787018,0.0003,13.42548942565918,-68.50660705566406,,
215.72703243000004,13,920,30080,2234,39.82,-20.249122619628906,2509,0.47413694858551025,0.0003,12.783830642700195,-70.84317016601562,,
215.80795683,13,930,30624,2221,39.52,-20.678653717041016,2577,0.46480637788772583,0.0003,9.801193237304688,-74.506591796875,,
218.61057289999997,14,940,31064,2210,40.06,-21.275405883789062,2632,0.4574272632598877,0.0003,9.374593734741211,-74.08183288574219,,
221.75319981,14,950,31424,2202,40.58,-21.220653533935547,2677,0.4514840245246887,0.0003,13.778450965881348,-71.76628112792969,,
221.15903212,14,960,31824,2193,40.6,-21.69293785095215,2727,0.4449692368507385,0.0003,8.858253479003906,-73.83566284179688,,
224.59304340000003,14,970,32280,2184,41.49,-21.913726806640625,2784,0.43766263127326965,0.0003,15.987722396850586,-73.83533477783203,,
226.43202194999998,15,980,32736,2174,41.75,-22.474599838256836,2841,0.43048498034477234,0.0003,15.050451278686523,-73.40968322753906,,
229.36325709999997,15,990,33400,2160,42.81,-22.99074363708496,2924,0.42026287317276,0.0003,10.546758651733398,-75.92015075683594,,
235.29540441,15,1000,33824,2153,43.75,-23.263320922851562,2977,0.41387319564819336,0.0003,12.549885749816895,-74.9576416015625,,
236.11535951,15,1010,34256,2144,44.26,-23.605321884155273,3031,0.407471626996994,0.0003,14.208050727844238,-72.40180206298828,,
233.2632048,16,1020,34544,2137,44.13,-23.916149139404297,3067,0.40325799584388733,0.0003,13.943963050842285,-73.84449768066406,,
238.90790274,16,1030,35184,2125,45.62,-24.316572189331055,3147,0.3940690755844116,0.0003,12.04265308380127,-75.08467102050781,,
243.84725231000004,16,1040,35720,2115,46.47,-24.852869033813477,3214,0.386521577835083,0.0003,11.752433776855469,-75.9692153930664,,
248.11812782999996,17,1050,36192,2107,47.47,-25.28852081298828,3273,0.3800048828125,0.0003,13.464862823486328,-74.26890563964844,,
251.10621453,17,1060,36752,2098,48.04,-25.384830474853516,3343,0.3724145293235779,0.0003,21.05116081237793,-78.41741180419922,,
253.76896945000004,17,1070,37248,2090,48.59,-25.718368530273438,3405,0.36583781242370605,0.0003,14.87887191772461,-73.20094299316406,,
260.06778991,18,1080,37808,2081,49.79,-26.541019439697266,3475,0.3585454821586609,0.0003,13.218891143798828,-78.74385070800781,,
269.17285986999997,18,1090,38296,2073,50.94,-27.192699432373047,3536,0.3523315191268921,0.0003,13.645200729370117,-80.42584228515625,,
267.06221801,18,1100,38808,2065,50.94,-27.25419044494629,3600,0.3459010720252991,0.0003,12.68952751159668,-76.95995330810547,,
268.58311376,19,1110,39272,2059,51.22,-27.525707244873047,3658,0.34018898010253906,0.0003,10.055704116821289,-78.02507019042969,,
276.01802750999997,19,1120,39912,2052,52.3,-28.109127044677734,3738,0.3324947655200958,0.0003,11.54794692993164,-77.32469177246094,,
271.47763542,19,1130,40336,2046,51.5,-28.25857925415039,3791,0.3274849057197571,0.0003,12.691267013549805,-79.5921630859375,,
268.31044832,19,1140,40808,2041,51.47,-28.134239196777344,3850,0.3219991624355316,0.0003,28.147798538208008,-75.92756652832031,,
267.12027773,20,1150,41336,2035,51.5,-28.825111389160156,3916,0.31596922874450684,0.0003,11.528155326843262,-75.42127227783203,,
270.49414113,20,1160,41912,2029,51.78,-29.877830505371094,3988,0.30950304865837097,0.0003,12.706435203552246,-79.61962890625,,
269.31869599000004,20,1170,42360,2023,51.67,-30.080196380615234,4044,0.3045767545700073,0.0003,14.886625289916992,-79.1778793334961,,
264.69307033999996,21,1180,42832,2018,50.59,-30.287513732910156,4103,0.2994833290576935,0.0003,13.356264114379883,-78.33623504638672,,
259.40129231,21,1190,43344,2012,49.51,-30.35840606689453,4167,0.2940729260444641,0.0003,12.734087944030762,-76.84284210205078,,
259.8937106,21,1200,43728,2008,49.07,-31.207447052001953,4215,0.2900610566139221,0.0003,14.876888275146484,-75.39503479003906,,
259.74824315,22,1210,44152,2003,48.67,-30.3804988861084,4268,0.28570011258125305,0.0003,13.422080039978027,-76.17557525634766,,
260.02467212999994,22,1220,44744,1997,48.96,-30.755268096923828,4342,0.27975592017173767,0.0003,10.194969177246094,-76.90753173828125,,
264.08561682,22,1230,45224,1992,49.15,-31.469284057617188,4402,0.27500778436660767,0.0003,15.246301651000977,-75.74118041992188,,
265.24106002,23,1240,45744,1987,49.07,-31.535770416259766,4467,0.2699476182460785,0.0003,10.197726249694824,-73.59576416015625,,
263.77844032,23,1250,46232,1982,48.54,-32.69121551513672,4528,0.2652987837791443,0.0003,18.612030029296875,-77.39954376220703,,
260.64476145000003,23,1260,46752,1976,48.96,-32.87595748901367,4593,0.26042670011520386,0.0003,10.587808609008789,-75.20693969726562,,
258.68283603,23,1270,47184,1972,48.24,-32.523719787597656,4647,0.2564387917518616,0.0003,13.913919448852539,-74.10191345214844,,
259.88828442,24,1280,47672,1968,49.02,-33.791847229003906,4708,0.25202858448028564,0.0003,13.881254196166992,-76.9251708984375,,
258.14491909000003,24,1290,48296,1963,49.22,-33.55510711669922,4786,0.2465301752090454,0.0003,13.648702621459961,-79.8896484375,,
257.45110666,24,1300,48720,1959,49.47,-33.60295104980469,4839,0.24284185469150543,0.0003,12.857656478881836,-77.58502197265625,,
258.37912499000004,25,1310,49224,1953,50.4,-33.86758804321289,4902,0.23852741718292236,0.0003,11.20229434967041,-71.37755584716797,,
260.58481873000005,25,1320,49912,1948,50.73,-35.38029479980469,4988,0.2327771633863449,0.0003,12.93929672241211,-75.94090270996094,,
257.46125541000004,25,1330,50368,1945,51.45,-34.389984130859375,5045,0.2290511280298233,0.0003,10.205921173095703,-72.35267639160156,,
260.81563549,26,1340,51072,1941,52.67,-34.67646026611328,5133,0.22342592477798462,0.0003,10.41356086730957,-74.89727020263672,,
266.01454182000003,26,1350,51696,1937,54.39,-36.004817962646484,5211,0.21858978271484375,0.0003,10.412389755249023,-74.42807006835938,,
268.82102130000004,27,1360,52360,1932,55.17,-34.797855377197266,5294,0.2135021984577179,0.0003,16.18294906616211,-71.94310760498047,,
273.04471116,27,1370,52960,1928,56.43,-35.95751190185547,5369,0.20902693271636963,0.0003,15.097822189331055,-73.3790283203125,,
279.34990998,27,1380,53504,1924,57.54,-36.51548385620117,5437,0.20505568385124207,0.0003,13.962427139282227,-71.48651123046875,,
281.5341454,28,1390,53984,1922,58.1,-36.36444091796875,5497,0.20161090791225433,0.0003,10.019322395324707,-74.59660339355469,,
285.45197622,28,1400,54584,1919,58.72,-37.26262664794922,5572,0.197402685880661,0.0003,10.469758987426758,-73.6715316772461,,
288.63201805999995,28,1410,55136,1916,58.82,-36.99713897705078,5641,0.19358056783676147,0.0003,13.531023979187012,-74.6324462890625,,
284.05527835,29,1420,55704,1911,58.41,-37.66657257080078,5712,0.18977437913417816,0.0003,10.69655990600586,-75.11636352539062,,
286.12957649,29,1430,56376,1907,58.51,-37.03851318359375,5796,0.1853463351726532,0.0003,12.627086639404297,-72.19979858398438,,
286.81620509,29,1440,57024,1904,58.68,-36.74298858642578,5877,0.18118181824684143,0.0003,10.614997863769531,-68.34606170654297,,
283.09085973000003,30,1450,57520,1902,57.91,-38.271453857421875,5939,0.1780918687582016,0.0003,14.547584533691406,-71.65956115722656,,
284.96507518000004,30,1460,58072,1899,57.62,-36.98828125,6008,0.1747041642665863,0.0003,11.05355453491211,-72.05006408691406,,
290.61853334,30,1470,58632,1897,58.9,-38.219696044921875,6078,0.17133532464504242,0.0003,10.449972152709961,-66.90823364257812,,
284.44203335,31,1480,59240,1895,57.82,-38.81758499145508,6154,0.16775041818618774,0.0003,8.54388427734375,-70.92120361328125,,
283.0678088899999,31,1490,59808,1892,57.53,-38.23979568481445,6225,0.16447921097278595,0.0003,13.153770446777344,-71.965087890625,,
283.05770902,31,1500,60328,1890,57.43,-37.82797622680664,6290,0.16154763102531433,0.0003,7.85558557510376,-68.16603088378906,,
284.01690875,32,1510,60808,1887,57.55,-40.004119873046875,6350,0.15889547765254974,0.0003,13.050602912902832,-70.94376373291016,,
283.3383936,32,1520,61352,1885,57.25,-39.37337875366211,6418,0.1558820903301239,0.0003,10.558316230773926,-67.17537689208984,,
284.78787142,32,1530,61848,1882,57.26,-39.558204650878906,6480,0.15320196747779846,0.0003,11.871905326843262,-68.60009765625,,
282.43772542000005,33,1540,62496,1880,56.22,-40.54414367675781,6561,0.14974677562713623,0.0003,10.55228328704834,-68.72181701660156,,
283.08308918,33,1550,63000,1878,55.65,-40.011390686035156,6624,0.14714498817920685,0.0003,11.25168514251709,-66.72177124023438,,
283.31729425000003,33,1560,63560,1876,55.74,-38.55732345581055,6694,0.1443008929491043,0.0003,10.450616836547852,-66.57887268066406,,
280.45508254,34,1570,64248,1873,54.97,-39.72618865966797,6780,0.14092162251472473,0.0003,10.440084457397461,-73.937744140625,,
284.50679243999997,34,1580,64856,1871,55.4,-39.88890838623047,6856,0.13800674676895142,0.0003,8.99657154083252,-67.02680206298828,,
288.12854462,34,1590,65400,1869,55.82,-38.535186767578125,6924,0.13543005287647247,0.0003,12.618961334228516,-66.65178680419922,,
286.07458371999996,35,1600,65888,1867,55.74,-41.62214279174805,6985,0.1331838220357895,0.0003,9.23311996459961,-67.51383209228516,,
288.91997392999997,35,1610,66512,1864,56.02,-39.185951232910156,7063,0.13037919998168945,0.0003,11.876544952392578,-65.73847961425781,,
289.73153422999997,35,1620,67016,1862,55.83,-40.20354461669922,7126,0.1281575858592987,0.0003,11.381054878234863,-66.33119201660156,,
289.29466785999995,36,1630,67520,1860,55.17,-40.5427131652832,7189,0.12593036890029907,0.0003,10.088966369628906,-66.32339477539062,,
293.47291271,36,1640,68152,1857,55.96,-40.04212188720703,7268,0.12324065715074539,0.0003,12.406689643859863,-61.64178466796875,,
299.30795833,37,1650,68768,1855,56.92,-40.466026306152344,7345,0.12065213173627853,0.0003,8.863138198852539,-63.693824768066406,,
296.02878608000003,37,1660,69192,1854,55.92,-40.45659637451172,7398,0.11891521513462067,0.0003,10.028860092163086,-61.54193115234375,,
293.18265606,37,1670,69688,1852,54.52,-39.64775085449219,7460,0.11689572781324387,0.0003,9.117465019226074,-63.20337677001953,,
286.55519492999997,37,1680,70168,1850,53.27,-40.71390151977539,7520,0.11499472707509995,0.0003,10.932486534118652,-64.8774642944336,,
285.05713789000004,38,1690,70624,1848,52.73,-41.66478729248047,7577,0.1132163554430008,0.0003,10.876958847045898,-65.30677795410156,,
279.51776091,38,1700,71000,1846,51.45,-42.8065071105957,7624,0.11176944524049759,0.0003,7.408997535705566,-63.68183898925781,,
280.1209847100001,38,1710,71704,1844,52.31,-40.920021057128906,7712,0.10909327119588852,0.0003,13.032176971435547,-57.108924865722656,,
277.57134005999995,39,1720,72104,1842,51.79,-41.840545654296875,7762,0.10761024057865143,0.0003,8.074178695678711,-64.09488677978516,,
271.57595775,39,1730,72560,1841,51.03,-42.88232421875,7819,0.10593979805707932,0.0003,14.504106521606445,-62.224822998046875,,
271.45103437,39,1740,73112,1839,50.08,-43.56305694580078,7888,0.10394641757011414,0.0003,7.5661725997924805,-60.92323303222656,,
273.88070726999996,40,1750,73680,1836,49.61,-42.678916931152344,7959,0.10194044560194016,0.0003,11.465116500854492,-61.65127944946289,,
279.74583671,40,1760,74144,1835,49.65,-44.17451477050781,8017,0.10033812373876572,0.0003,8.800978660583496,-65.17941284179688,,
278.89332777999994,40,1770,74608,1833,49.39,-41.298858642578125,8075,0.09875499457120895,0.0003,10.997135162353516,-61.615867614746094,,
283.39369294999995,40,1780,75088,1832,49.43,-44.594024658203125,8135,0.09716390073299408,0.0003,8.448736190795898,-63.4508056640625,,
287.09990756,41,1790,75544,1830,49.32,-42.60368347167969,8192,0.09564323723316193,0.0003,7.679234504699707,-62.29582977294922,,
299.45011968,41,1800,76152,1829,50.52,-42.21622085571289,8268,0.0936705693602562,0.0003,8.670928001403809,-55.38178253173828,,
299.07800334,41,1810,76600,1827,49.02,-41.97374725341797,8324,0.09224418550729752,0.0003,8.787518501281738,-58.52546691894531,,
305.2018559999999,42,1820,77080,1827,49.53,-42.90509796142578,8384,0.09074345231056213,0.0003,7.929912567138672,-56.96794128417969,,
308.30121089,42,1830,77576,1826,49.32,-42.04546356201172,8446,0.089213065803051,0.0003,8.89743709564209,-53.70625305175781,,
307.98094927000005,42,1840,78088,1825,49.22,-42.83604431152344,8510,0.08767236024141312,0.0003,7.781174659729004,-56.30559539794922,,
304.87297437,43,1850,78672,1823,49.33,-43.661834716796875,8583,0.0859462097287178,0.0003,8.4993896484375,-59.66853332519531,,
301.11480072,43,1860,79120,1822,49.13,-42.1328125,8639,0.08463442325592041,0.0003,8.317697525024414,-52.63911056518555,,
307.46646042,43,1870,79648,1821,50.44,-42.97447967529297,8705,0.08312467485666275,0.0003,10.180850982666016,-59.9677734375,,
306.91647716999995,44,1880,80144,1820,50.68,-39.295169830322266,8767,0.08172585815191269,0.0003,9.044809341430664,-57.457542419433594,,
300.58432504999996,44,1890,80792,1818,50.53,-44.8398551940918,8848,0.0799439400434494,0.0003,6.591107368469238,-57.29289245605469,,
300.41293233,44,1900,81280,1816,51.26,-42.9792594909668,8909,0.0786188542842865,0.0003,8.696845054626465,-53.0250358581543,,
304.61932587,45,1910,81936,1815,52.56,-40.227752685546875,8991,0.07688333094120026,0.0003,8.305275917053223,-53.10653305053711,,
310.97234972,45,1920,82576,1814,53.76,-43.493927001953125,9071,0.07523251324892044,0.0003,7.783001899719238,-56.172569274902344,,
317.60675698999995,45,1930,83176,1812,55.41,-45.01258850097656,9146,0.07369039952754974,0.0003,8.108112335205078,-53.71879959106445,,
327.47886238,46,1940,83976,1811,57.12,-40.658409118652344,9246,0.07169955223798752,0.0003,7.337835311889648,-52.7369384765625,,
343.78438666,46,1950,84536,1810,58.85,-42.37667465209961,9316,0.07034233212471008,0.0003,8.032350540161133,-52.22655487060547,,
352.2551437099999,47,1960,85200,1808,60.47,-43.02508544921875,9399,0.06877444684505463,0.0003,9.372535705566406,-51.328006744384766,,
353.4110201300001,47,1970,85784,1807,61.05,-44.28538513183594,9472,0.0674334391951561,0.0003,6.336658477783203,-57.68915557861328,,
362.40970022,47,1980,86536,1805,62.35,-42.877098083496094,9566,0.06572818756103516,0.0003,8.412117004394531,-51.39390563964844,,
372.85549764,48,1990,87152,1804,63.86,-45.11558532714844,9643,0.06436699628829956,0.0003,5.497697353363037,-50.206878662109375,,
374.56399101999995,48,2000,87568,1803,64.13,-43.95726013183594,9695,0.06345701962709427,0.0003,5.366880416870117,-49.17557907104492,,
374.95844839999995,49,2010,88464,1801,63.66,-42.47476577758789,9807,0.06154034286737442,0.0003,6.746790409088135,-49.412933349609375,,
382.78258165000005,49,2020,89064,1800,65.34,-40.410850524902344,9882,0.06029391288757324,0.0003,5.827620506286621,-50.26976013183594,,
387.21440074000003,49,2030,89624,1799,65.87,-42.0755615234375,9952,0.059167757630348206,0.0003,4.642608642578125,-51.1376838684082,,
388.52208204000004,50,2040,90536,1797,66.01,-44.52059555053711,10066,0.057365093380212784,0.0003,4.923103332519531,-51.16056823730469,,
382.32637231000007,50,2050,91072,1796,65.47,-40.023250579833984,10133,0.05633298307657242,0.0003,5.902251243591309,-50.0100212097168,,
383.94052203,51,2060,91904,1794,66.34,-43.25569534301758,10237,0.05479090288281441,0.0003,5.469199180603027,-49.71629333496094,,
392.59573958999994,51,2070,92712,1793,67.96,-42.989463806152344,10338,0.05333598703145981,0.0003,5.550663471221924,-48.400489807128906,,
401.34528313999994,52,2080,93512,1791,69.85,-45.38501739501953,10438,0.05194329097867012,0.0003,6.647756099700928,-49.62155532836914,,
410.7200466600001,52,2090,94168,1790,71.11,-42.33600616455078,10520,0.050819315016269684,0.0003,5.022046089172363,-46.81037139892578,,
421.88643724,53,2100,95144,1789,73.41,-42.75196838378906,10642,0.04915273189544678,0.0003,5.099024772644043,-47.81695556640625,,
433.6622801699999,53,2110,95880,1787,75.69,-44.037254333496094,10734,0.04794292524456978,0.0003,6.288229465484619,-44.88629150390625,,
433.14584081999993,54,2120,96616,1786,75.45,-45.83129119873047,10826,0.046760186553001404,0.0003,5.978271961212158,-45.848350524902344,,
430.7364187200001,54,2130,97368,1785,76.1,-40.965614318847656,10920,0.04558190703392029,0.0003,5.4449310302734375,-47.89335250854492,,
418.46871121000004,54,2140,98064,1784,75.85,-42.44598388671875,11007,0.04454004019498825,0.0003,3.5690853595733643,-44.81073760986328,,
426.38593008000004,55,2150,98728,1783,76.95,-39.62588882446289,11090,0.043572068214416504,0.0003,4.7120795249938965,-46.14207458496094,,
414.32349768,55,2160,99232,1783,74.6,-45.241493225097656,11153,0.04286377131938934,0.0003,7.151767253875732,-47.4117317199707,,
403.43035698000006,55,2170,99800,1782,72.56,-36.0198974609375,11224,0.04206228256225586,0.0003,4.617514610290527,-41.063232421875,,
397.29055402000006,56,2180,100472,1781,70.93,-39.931671142578125,11308,0.04114764183759689,0.0003,5.695134162902832,-42.786033630371094,,
387.96917630999997,56,2190,101176,1780,69.82,-45.45897674560547,11396,0.040204644203186035,0.0003,4.3370361328125,-45.36383056640625,,
383.14269371999995,57,2200,101712,1779,67.66,-44.69874954223633,11463,0.039483074098825455,0.0003,4.299455642700195,-44.11338806152344,,
368.42855246,57,2210,102576,1777,65.51,-41.63121795654297,11571,0.038360100239515305,0.0003,5.420101165771484,-45.326622009277344,,
358.0518754699999,57,2220,103024,1777,63.74,-42.33476257324219,11627,0.03779643028974533,0.0003,4.654612064361572,-44.86407470703125,,
348.2802833600001,58,2230,103464,1775,62.19,-41.02332305908203,11682,0.03724466636776924,0.0003,3.754974126815796,-42.97337341308594,,
336.67608259,58,2240,103888,1774,60.09,-41.47919464111328,11735,0.036732614040374756,0.0003,3.534636974334717,-43.176971435546875,,
324.43824461,59,2250,104784,1773,58.75,-41.62992858886719,11847,0.035650886595249176,0.0003,3.4259138107299805,-44.98737335205078,,
344.31188578,59,2260,105464,1771,61.05,-45.336669921875,11932,0.034851521253585815,0.0003,3.3463895320892334,-41.876991271972656,,
354.47334565,59,2270,106152,1770,62.28,-43.2942008972168,12018,0.03407033905386925,0.0003,3.889688014984131,-41.8263053894043,,
350.25633464000003,60,2280,106912,1769,62.81,-45.60567092895508,12113,0.033216070383787155,0.0003,3.327181816101074,-44.44379425048828,,
349.98437507,60,2290,107424,1768,62.95,-44.706607818603516,12177,0.032651789486408234,0.0003,3.4517459869384766,-42.113037109375,,
345.87105976000004,61,2300,108176,1767,63.58,-41.60422897338867,12271,0.031842079013586044,0.0003,3.0664939880371094,-41.60650634765625,,
352.42767157000003,61,2310,108856,1766,64.51,-40.54139709472656,12356,0.031121140345931053,0.0003,3.3489837646484375,-38.992881774902344,,
360.99487442000003,62,2320,109592,1765,65.63,-37.45751190185547,12448,0.030370011925697327,0.0003,3.0284571647644043,-37.14672088623047,,
366.2273491600001,62,2330,110160,1764,66.54,-40.707496643066406,12519,0.029809830710291862,0.0003,3.3321850299835205,-38.89954376220703,,
378.00888727,62,2340,110824,1762,67.45,-35.97703552246094,12602,0.02915140800178051,0.0003,3.54423189163208,-39.41588592529297,,
392.92589702,63,2350,111456,1762,69.06,-40.12395477294922,12681,0.028561271727085114,0.0003,3.225731134414673,-37.528846740722656,,
374.86783696,63,2360,112152,1761,67.24,-38.28647232055664,12768,0.02792375348508358,0.0003,3.0174875259399414,-37.871803283691406,,
364.89889746,64,2370,112704,1760,65.81,-39.921165466308594,12837,0.02741970121860504,0.0003,2.914189338684082,-34.85771942138672,,
361.91054079,64,2380,113256,1760,64.7,-40.806983947753906,12906,0.026924846693873405,0.0003,3.296870231628418,-35.716766357421875,,
361.53970647999995,64,2390,113832,1759,64.02,-39.20684814453125,12978,0.02642820030450821,0.0003,3.6682045459747314,-36.10671615600586,,
357.49418958999996,65,2400,114488,1758,62.84,-38.046058654785156,13060,0.02585921809077263,0.0003,3.243631601333618,-36.45906448364258,,
350.29962477000004,65,2410,115048,1757,61.93,-40.87089538574219,13130,0.02539183385670185,0.0003,2.415314197540283,-35.463409423828125,,
351.3730026099999,65,2420,115776,1755,62.26,-37.2010498046875,13221,0.02478506974875927,0.0003,2.914693593978882,-37.010459899902344,,
359.81451455999996,66,2430,116440,1754,62.61,-36.42580795288086,13304,0.024263452738523483,0.0003,3.1725399494171143,-33.24419021606445,,
360.83426261,66,2440,117200,1752,63.27,-37.44750213623047,13399,0.023679915815591812,0.0003,2.7231268882751465,-35.416160583496094,,
356.40681158,67,2450,117808,1751,62.56,-36.68880081176758,13475,0.023223144933581352,0.0003,2.599388599395752,-32.914432525634766,,
364.09932703000004,67,2460,118392,1751,63.26,-38.7232666015625,13548,0.02279776893556118,0.0003,2.8518857955932617,-33.548500061035156,,
372.02077328,68,2470,119152,1750,64.4,-34.54108428955078,13643,0.022243253886699677,0.0003,2.9245851039886475,-32.373268127441406,,
378.2818341899999,68,2480,119760,1749,65.79,-41.20793533325195,13719,0.021815843880176544,0.0003,2.3878378868103027,-35.2167854309082,,
372.07907921000003,68,2490,120432,1749,65.03,-33.590492248535156,13803,0.02134925313293934,0.0003,2.6835579872131348,-33.032623291015625,,
378.46483090000004,69,2500,121104,1748,66.35,-38.10454559326172,13887,0.02089923620223999,0.0003,3.2335286140441895,-29.000572204589844,,
382.96434803999995,69,2510,121792,1747,66.64,-36.247459411621094,13973,0.020433472469449043,0.0003,2.6891870498657227,-30.591270446777344,,
376.33627845999996,70,2520,122296,1746,65.33,-38.454017639160156,14036,0.020115438848733902,0.0003,2.100858688354492,-33.16807556152344,,
377.0294243,70,2530,123080,1746,66.47,-37.75739669799805,14134,0.019623277708888054,0.0003,2.1822152137756348,-30.98773956298828,,
376.6640211799999,70,2540,123704,1745,66.21,-33.30810546875,14212,0.019241387024521828,0.0003,3.0519464015960693,-31.415271759033203,,
383.99526412000006,71,2550,124784,1744,67.85,-36.52375030517578,14347,0.018609005957841873,0.0003,2.1210098266601562,-34.212039947509766,,
400.49210786,71,2560,125408,1744,70.25,-34.180259704589844,14425,0.018255528062582016,0.0003,2.1266870498657227,-29.358230590820312,,
400.63691930999994,72,2570,126200,1743,70.29,-31.4639835357666,14524,0.01781369559466839,0.0003,2.270407199859619,-30.599544525146484,,
401.58963536999994,72,2580,126760,1742,70.17,-31.426898956298828,14594,0.017502566799521446,0.0003,2.050774097442627,-30.979097366333008,,
414.09108994,73,2590,127576,1742,71.71,-31.60909652709961,14696,0.01706136018037796,0.0003,1.966869831085205,-28.80218505859375,,
415.90808594000003,73,2600,128376,1741,72.22,-31.27118682861328,14796,0.016635311767458916,0.0003,1.5311596393585205,-25.764263153076172,,
413.9637332500001,74,2610,128968,1741,72.41,-38.11662292480469,14870,0.016349883750081062,0.0003,2.1309640407562256,-28.215599060058594,,
418.31573105,74,2620,129744,1740,72.8,-30.15765953063965,14967,0.01594836264848709,0.0003,1.9266748428344727,-27.750286102294922,,
419.1475999500001,74,2630,130200,1740,71.5,-30.643775939941406,15024,0.015722744166851044,0.0003,2.1010451316833496,-27.277740478515625,,
416.41717302000006,75,2640,130872,1739,70.88,-37.029624938964844,15108,0.015400114469230175,0.0003,1.599067211151123,-25.570446014404297,,
413.22393112000003,75,2650,131696,1739,69.81,-30.455387115478516,15211,0.015001795254647732,0.0003,2.161346673965454,-23.824859619140625,,
399.66078889000005,76,2660,132296,1738,67.68,-30.66875457763672,15286,0.01473255455493927,0.0003,2.0702109336853027,-27.672954559326172,,
